work_name_en,release_or_first_broadcast_date,location_text_from_category,source_category,work_wikidata_id,imdb_id,wikipedia_url,episode_timecode_start,episode_timecode_end,data_source,license,latitude,longitude,coordinate_source,coordinate_precision
The Dam Busters (film),,Cumbria,Category:Films shot in Cumbria,,,https://en.wikipedia.org/wiki/The_Dam_Busters_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,54.5,-3.25,Wikidata P625,category place centroid
The Dam Busters (film),,Derbyshire,Category:Films shot in Derbyshire,,,https://en.wikipedia.org/wiki/The_Dam_Busters_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,53.1343916396,-1.60280261589,Wikidata P625,category place centroid
The Dam Busters (film),,Lincolnshire,Category:Films shot in Lincolnshire,,,https://en.wikipedia.org/wiki/The_Dam_Busters_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,53.185351067,-0.288561568995,Wikidata P625,category place centroid
The Damned (1962 film),1962,Bray Studios,Category:Films shot at Bray Studios,,,https://en.wikipedia.org/wiki/The_Damned_%281962_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.492881,-0.676111,Wikidata P625,category place centroid
The Damned (1962 film),1962,Dorset,Category:Films shot in Dorset,,,https://en.wikipedia.org/wiki/The_Damned_%281962_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,50.8033949844,-2.33458274176,Wikidata P625,category place centroid
The Damned United,,Bradford,Category:Films shot in Bradford,,,https://en.wikipedia.org/wiki/The_Damned_United,,,English Wikipedia category membership,CC BY-SA 4.0,53.792,-1.754,Wikidata P625,category place centroid
The Damned United,,England,Category:Films shot in England,,,https://en.wikipedia.org/wiki/The_Damned_United,,,English Wikipedia category membership,CC BY-SA 4.0,53,-1,Wikidata P625,category place centroid
The Damned United,,Leeds,Category:Films shot in Leeds,,,https://en.wikipedia.org/wiki/The_Damned_United,,,English Wikipedia category membership,CC BY-SA 4.0,53.7975,-1.5436111111111113,Wikidata P625,category place centroid
The Damned United,,North Yorkshire,Category:Films shot in North Yorkshire,,,https://en.wikipedia.org/wiki/The_Damned_United,,,English Wikipedia category membership,CC BY-SA 4.0,54.1,-1.35,Wikidata P625,category place centroid
The Damned United,,"Scarborough, North Yorkshire","Category:Films shot in Scarborough, North Yorkshire",,,https://en.wikipedia.org/wiki/The_Damned_United,,,English Wikipedia category membership,CC BY-SA 4.0,54.28,-0.402,Wikidata P625,category place centroid
The Damned United,,West Yorkshire,Category:Films shot in West Yorkshire,,,https://en.wikipedia.org/wiki/The_Damned_United,,,English Wikipedia category membership,CC BY-SA 4.0,53.75,-1.6666666666667,Wikidata P625,category place centroid
The Damned United,,Yorkshire,Category:Films shot in Yorkshire,,,https://en.wikipedia.org/wiki/The_Damned_United,,,English Wikipedia category membership,CC BY-SA 4.0,53.958333333333,-1.0833333333333,Wikidata P625,category place centroid
The Dance of Death (1938 film),1938,Cornwall,Category:Films shot in Cornwall,,,https://en.wikipedia.org/wiki/The_Dance_of_Death_%281938_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,50.416669444444,-4.75,Wikidata P625,category place centroid
The Dance of Death (1938 film),1938,Hertfordshire,Category:Films shot in Hertfordshire,,,https://en.wikipedia.org/wiki/The_Dance_of_Death_%281938_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.829446229,-0.218293182997,Wikidata P625,category place centroid
The Dance of Death (1938 film),1938,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Dance_of_Death_%281938_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Danish Girl (film),,Elstree Film Studios,Category:Films shot at Elstree Film Studios,,,https://en.wikipedia.org/wiki/The_Danish_Girl_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.6587,-0.2758,Wikidata P625,category place centroid
The Danish Girl (film),,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Danish_Girl_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Dark (TV series),,Scotland,Category:Television shows shot in Scotland,,,https://en.wikipedia.org/wiki/The_Dark_%28TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,57,-5,Wikidata P625,category place centroid
The Dark Avenger,,Hertfordshire,Category:Films shot in Hertfordshire,,,https://en.wikipedia.org/wiki/The_Dark_Avenger,,,English Wikipedia category membership,CC BY-SA 4.0,51.829446229,-0.218293182997,Wikidata P625,category place centroid
The Dark Crystal,,EMI-Elstree Studios,Category:Films shot at EMI-Elstree Studios,,,https://en.wikipedia.org/wiki/The_Dark_Crystal,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Dark Crystal,,Hertfordshire,Category:Films shot in Hertfordshire,,,https://en.wikipedia.org/wiki/The_Dark_Crystal,,,English Wikipedia category membership,CC BY-SA 4.0,51.829446229,-0.218293182997,Wikidata P625,category place centroid
The Dark Eyes of London (film),,Welwyn Studios,Category:Films shot at Welwyn Studios,,,https://en.wikipedia.org/wiki/The_Dark_Eyes_of_London_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Dark Knight,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Dark_Knight,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Dark Knight,,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/The_Dark_Knight,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
The Dark Knight,,Warner Bros. Studios Leavesden,Category:Films shot at Warner Bros. Studios Leavesden,,,https://en.wikipedia.org/wiki/The_Dark_Knight,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Dark Knight Rises,,Glasgow,Category:Films shot in Glasgow,,,https://en.wikipedia.org/wiki/The_Dark_Knight_Rises,,,English Wikipedia category membership,CC BY-SA 4.0,55.861111111111114,-4.25,Wikidata P625,category place centroid
The Dark Knight Rises,,Highland (council area),Category:Films shot in Highland (council area),,,https://en.wikipedia.org/wiki/The_Dark_Knight_Rises,,,English Wikipedia category membership,CC BY-SA 4.0,57.5,-5,Wikidata P625,category place centroid
The Dark Knight Rises,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Dark_Knight_Rises,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Dark Knight Rises,,Nottinghamshire,Category:Films shot in Nottinghamshire,,,https://en.wikipedia.org/wiki/The_Dark_Knight_Rises,,,English Wikipedia category membership,CC BY-SA 4.0,53.1301689818,-1.01191850012,Wikidata P625,category place centroid
The Dark Knight Rises,,Powys,Category:Films shot in Powys,,,https://en.wikipedia.org/wiki/The_Dark_Knight_Rises,,,English Wikipedia category membership,CC BY-SA 4.0,52.33333,-3.41667,GeoNames GB,category place centroid
The Dark Knight Rises,,Wales,Category:Films shot in Wales,,,https://en.wikipedia.org/wiki/The_Dark_Knight_Rises,,,English Wikipedia category membership,CC BY-SA 4.0,52.35,-3.6333333333333,Wikidata P625,category place centroid
The Dark Knight Rises,,Warner Bros. Studios Leavesden,Category:Films shot at Warner Bros. Studios Leavesden,,,https://en.wikipedia.org/wiki/The_Dark_Knight_Rises,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Darling Buds of May (TV series),,Kent,Category:Television shows shot in Kent,,,https://en.wikipedia.org/wiki/The_Darling_Buds_of_May_%28TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.2489089239,0.674513689133,Wikidata P625,category place centroid
The Day They Robbed the Bank of England,,MGM-British Studios,Category:Films shot at MGM-British Studios,,,https://en.wikipedia.org/wiki/The_Day_They_Robbed_the_Bank_of_England,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Day of the Jackal (film),,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Day_of_the_Jackal_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Day of the Jackal (film),,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/The_Day_of_the_Jackal_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
The Day the Earth Caught Fire,,East Sussex,Category:Films shot in East Sussex,,,https://en.wikipedia.org/wiki/The_Day_the_Earth_Caught_Fire,,,English Wikipedia category membership,CC BY-SA 4.0,50.94,0.37,Wikidata P625,category place centroid
The Day the Earth Caught Fire,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Day_the_Earth_Caught_Fire,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Deadly Affair,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Deadly_Affair,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Deadly Affair,,Twickenham Film Studios,Category:Films shot at Twickenham Film Studios,,,https://en.wikipedia.org/wiki/The_Deadly_Affair,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Deadly Avenger of Soho,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Deadly_Avenger_of_Soho,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Deadly Bees,,Shepperton Studios,Category:Films shot at Shepperton Studios,,,https://en.wikipedia.org/wiki/The_Deadly_Bees,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Death of Bunny Munro (TV series),,Sussex,Category:Television shows shot in Sussex,,,https://en.wikipedia.org/wiki/The_Death_of_Bunny_Munro_%28TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,50.9471026998,-0.141372694746,Wikidata P625,category place centroid
The Death of Robin Hood,,Belfast,Category:Films shot in Belfast,,,https://en.wikipedia.org/wiki/The_Death_of_Robin_Hood,,,English Wikipedia category membership,CC BY-SA 4.0,54.596666666666664,-5.93,Wikidata P625,category place centroid
The Death of Stalin,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Death_of_Stalin,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Death of Stalin,,Oxfordshire,Category:Films shot in Oxfordshire,,,https://en.wikipedia.org/wiki/The_Death_of_Stalin,,,English Wikipedia category membership,CC BY-SA 4.0,51.8084711936,-1.28715586244,Wikidata P625,category place centroid
The Deaths of Ian Stone,,England,Category:Films shot in England,,,https://en.wikipedia.org/wiki/The_Deaths_of_Ian_Stone,,,English Wikipedia category membership,CC BY-SA 4.0,53,-1,Wikidata P625,category place centroid
The Deaths of Ian Stone,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Deaths_of_Ian_Stone,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Debt (2010 film),2010,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Debt_%282010_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Debt Collector (1999 film),1999,Edinburgh,Category:Films shot in Edinburgh,,,https://en.wikipedia.org/wiki/The_Debt_Collector_%281999_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,55.95333333333333,-3.1891666666666665,Wikidata P625,category place centroid
The Deep Blue Sea (2011 film),2011,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Deep_Blue_Sea_%282011_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Delavine Affair,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Delavine_Affair,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Delavine Affair,,Nettlefold Studios,Category:Films shot at Nettlefold Studios,,,https://en.wikipedia.org/wiki/The_Delavine_Affair,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Demi-Paradise,,Denham Film Studios,Category:Films shot at Denham Film Studios,,,https://en.wikipedia.org/wiki/The_Demi-Paradise,,,English Wikipedia category membership,CC BY-SA 4.0,51.584569,-0.498902,Wikidata P625,category place centroid
The Depraved (1957 film),1957,New Elstree Studios,Category:Films shot at New Elstree Studios,,,https://en.wikipedia.org/wiki/The_Depraved_%281957_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.6427,-0.3146,Wikidata P625,category place centroid
The Deputy Drummer,,Wembley Studios,Category:Films shot at Wembley Studios,,,https://en.wikipedia.org/wiki/The_Deputy_Drummer,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Des O'Connor Show,,ATV Elstree Studios,Category:Television shows shot at ATV Elstree Studios,,,https://en.wikipedia.org/wiki/The_Des_O%27Connor_Show,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Descent,,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/The_Descent,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
The Designated Mourner,,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/The_Designated_Mourner,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
The Devil Rides Out (film),,Associated British Studios,Category:Films shot at Associated British Studios,,,https://en.wikipedia.org/wiki/The_Devil_Rides_Out_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Devil's Brigade (film),,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Devil%27s_Brigade_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Devil's Disciple (1959 film),1959,Associated British Studios,Category:Films shot at Associated British Studios,,,https://en.wikipedia.org/wiki/The_Devil%27s_Disciple_%281959_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Devil's Hour,,London,Category:Television shows shot in London,,,https://en.wikipedia.org/wiki/The_Devil%27s_Hour,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Devil's Machine,,Fife,Category:Films shot in Fife,,,https://en.wikipedia.org/wiki/The_Devil%27s_Machine,,,English Wikipedia category membership,CC BY-SA 4.0,56.25,-3.2,Wikidata P625,category place centroid
The Devil's Machine,,Scotland,Category:Films shot in Scotland,,,https://en.wikipedia.org/wiki/The_Devil%27s_Machine,,,English Wikipedia category membership,CC BY-SA 4.0,57,-5,Wikidata P625,category place centroid
The Devil's Machine,,Wales,Category:Films shot in Wales,,,https://en.wikipedia.org/wiki/The_Devil%27s_Machine,,,English Wikipedia category membership,CC BY-SA 4.0,52.35,-3.6333333333333,Wikidata P625,category place centroid
The Devil's Maze,,Lime Grove Studios,Category:Films shot at Lime Grove Studios,,,https://en.wikipedia.org/wiki/The_Devil%27s_Maze,,,English Wikipedia category membership,CC BY-SA 4.0,51.503611111111,-0.22722222222222,Wikidata P625,category place centroid
